,support,itemsets
701,0.010821643286573146,frozenset({'SPACEBOY CHILDRENS CUP'})
1665,0.010821643286573146,"frozenset({'JUMBO BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})"
1389,0.010821643286573146,"frozenset({'LUNCH BAG APPLE DESIGN', 'SPOTTY BUNTING'})"
1669,0.010821643286573146,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES', 'CHARLOTTE BAG PINK POLKADOT'})"
565,0.010821643286573146,frozenset({'RETROSPOT CIGAR BOX MATCHES '})
46,0.010821643286573146,frozenset({'ANTIQUE SILVER TEA GLASS ETCHED'})
1457,0.010771543086172345,"frozenset({'LUNCH BAG VINTAGE DOILY ', 'LUNCH BAG SUKI DESIGN '})"
1847,0.010771543086172345,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG WOODLAND'})"
1074,0.010771543086172345,"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER PARSLEY'})"
1176,0.010771543086172345,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO BAG APPLES'})"
172,0.010771543086172345,frozenset({'DISCO BALL CHRISTMAS DECORATION'})
1207,0.010771543086172345,"frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG SUKI DESIGN '})"
1814,0.010771543086172345,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG APPLE DESIGN', 'LUNCH BAG  BLACK SKULL.'})"
1050,0.010771543086172345,"frozenset({'HAND WARMER UNION JACK', 'HAND WARMER SCOTTY DOG DESIGN'})"
1541,0.010771543086172345,"frozenset({'PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN VINTAGE PAISLEY '})"
882,0.010771543086172345,"frozenset({'DOTCOM POSTAGE', 'CHARLIE+LOLA PINK HOT WATER BOTTLE'})"
1551,0.010771543086172345,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'RECIPE BOX RETROSPOT '})"
1476,0.010771543086172345,"frozenset({'NATURAL SLATE HEART CHALKBOARD ', 'PACK OF 72 RETROSPOT CAKE CASES'})"
406,0.010771543086172345,frozenset({'MINI LIGHTS WOODLAND MUSHROOMS'})
912,0.010721442885771542,"frozenset({'REGENCY CAKESTAND 3 TIER', 'CHARLOTTE BAG PINK POLKADOT'})"
261,0.010721442885771542,frozenset({'GLASS JAR ENGLISH CONFECTIONERY'})
1656,0.010721442885771542,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG APPLES DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})"
1059,0.010721442885771542,"frozenset({'JAM MAKING SET PRINTED', 'HEART OF WICKER SMALL'})"
1659,0.010721442885771542,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG APPLES DESIGN'})"
700,0.010721442885771542,frozenset({'SPACEBOY CHILDRENS BOWL'})
1486,0.010721442885771542,"frozenset({'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 60 SPACEBOY CAKE CASES'})"
1827,0.010721442885771542,"frozenset({'LUNCH BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG  BLACK SKULL.'})"
259,0.010721442885771542,frozenset({'GLASS HEART T-LIGHT HOLDER '})
1313,0.010721442885771542,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO BAG WOODLAND ANIMALS'})"
1761,0.010721442885771542,"frozenset({'LUNCH BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})"
1111,0.010721442885771542,"frozenset({'JAM MAKING SET WITH JARS', 'PARTY BUNTING'})"
746,0.010721442885771542,frozenset({'TREASURE TIN BUFFALO BILL '})
610,0.010721442885771542,frozenset({'SET 3 PAPER VINTAGE CHICK PAPER EGG'})
1290,0.010721442885771542,"frozenset({'JUMBO BAG STRAWBERRY', 'LUNCH BAG  BLACK SKULL.'})"
115,0.010721442885771542,frozenset({'CHARLIE AND LOLA FIGURES TINS'})
241,0.010721442885771542,frozenset({'GAOLERS KEYS DECORATIVE GARDEN '})
1645,0.010721442885771542,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOOD 2 DRAWER CABINET WHITE FINISH'})"
1069,0.010721442885771542,"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})"
1016,0.010721442885771542,"frozenset({'MODERN FLORAL STATIONERY SET', 'FLORAL FOLK STATIONERY SET'})"
1639,0.010721442885771542,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'VINTAGE SNAP CARDS'})"
755,0.010721442885771542,frozenset({'VINTAGE CHRISTMAS GIFT SACK'})
1678,0.010671342685370741,"frozenset({'LUNCH BAG RED RETROSPOT', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})"
1764,0.010671342685370741,"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
370,0.010671342685370741,frozenset({'LIPSTICK PEN FUSCHIA'})
1806,0.010671342685370741,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG TOYS ', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
487,0.010671342685370741,frozenset({'PINK POLKADOT WRAP '})
514,0.010671342685370741,frozenset({'RAINY LADIES BIRTHDAY CARD'})
939,0.010671342685370741,"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG VINTAGE ALPHABET '})"
1226,0.010671342685370741,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'JUMBO BAG PINK VINTAGE PAISLEY'})"
1128,0.010671342685370741,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG TOYS '})"
900,0.010671342685370741,"frozenset({'JUMBO STORAGE BAG SUKI', 'CHARLOTTE BAG PINK POLKADOT'})"
1866,0.010671342685370741,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG WOODLAND'})"
1446,0.010671342685370741,"frozenset({'LUNCH BAG VINTAGE DOILY ', 'LUNCH BAG SPACEBOY DESIGN '})"
170,0.010671342685370741,frozenset({'DINOSAUR LUNCH BOX WITH CUTLERY'})
1012,0.010671342685370741,"frozenset({'WOODLAND CHARLOTTE BAG', 'DOTCOM POSTAGE'})"
1471,0.010671342685370741,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'LUNCH BAG WOODLAND'})"
764,0.010671342685370741,frozenset({'VINTAGE KID DOLLY CARD '})
895,0.010671342685370741,"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG DOLLY GIRL DESIGN'})"
590,0.010671342685370741,frozenset({'ROUND CAKE TIN VINTAGE GREEN'})
1227,0.010671342685370741,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO BAG PINK VINTAGE PAISLEY'})"
1175,0.010671342685370741,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'JUMBO BAG APPLES'})"
677,0.010671342685370741,frozenset({'SILVER STARS TABLE DECORATION'})
874,0.010671342685370741,"frozenset({'BLUE SPOT CERAMIC DRAWER KNOB', 'BLUE STRIPE CERAMIC DRAWER KNOB'})"
1062,0.010671342685370741,"frozenset({'HEART OF WICKER SMALL', 'PARTY BUNTING'})"
1075,0.010671342685370741,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME'})"
1593,0.010671342685370741,"frozenset({'RETROSPOT TEA SET CERAMIC 11 PC ', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
426,0.01062124248496994,frozenset({'PACK OF 12 PINK PAISLEY TISSUES '})
950,0.01062124248496994,"frozenset({'CHRISTMAS CRAFT LITTLE FRIENDS', ""PAPER CHAIN KIT 50'S CHRISTMAS ""})"
1452,0.01062124248496994,"frozenset({'REGENCY CAKESTAND 3 TIER', 'LUNCH BAG SPACEBOY DESIGN '})"
1803,0.01062124248496994,"frozenset({'JUMBO BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})"
1636,0.01062124248496994,"frozenset({'TRAVEL CARD WALLET VINTAGE TICKET', 'TRAVEL CARD WALLET KEEP CALM'})"
1739,0.01062124248496994,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG APPLES', 'JUMBO BAG PINK POLKADOT'})"
1068,0.01062124248496994,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})"
1072,0.01062124248496994,"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})"
254,0.01062124248496994,frozenset({'GLASS  BEURRE DISH'})
1797,0.01062124248496994,"frozenset({'JUMBO BAG RED RETROSPOT', 'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO STORAGE BAG SUKI'})"
204,0.01062124248496994,frozenset({'ENGLISH ROSE GARDEN SECATEURS'})
1773,0.01062124248496994,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG STRAWBERRY'})"
1272,0.01062124248496994,"frozenset({'JUMBO BAG RED RETROSPOT', 'VINTAGE SNAP CARDS'})"
1071,0.01062124248496994,"frozenset({'HERB MARKER MINT', 'HERB MARKER PARSLEY'})"
158,0.01062124248496994,frozenset({'COFFEE MUG PEARS  DESIGN'})
448,0.01062124248496994,frozenset({'PANTRY PASTRY BRUSH'})
1808,0.01062124248496994,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
1874,0.01062124248496994,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES'})"
963,0.01062124248496994,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'DOLLY GIRL LUNCH BOX'})"
227,0.01062124248496994,frozenset({'FILIGRIS HEART WITH BUTTERFLY'})
583,0.01062124248496994,"frozenset({""ROLL WRAP 50'S RED CHRISTMAS ""})"
1029,0.010571142284569138,"frozenset({'NATURAL SLATE HEART CHALKBOARD ', 'GREEN REGENCY TEACUP AND SAUCER'})"
833,0.010571142284569138,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', '60 TEATIME FAIRY CAKE CASES'})"
1153,0.010571142284569138,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG OWLS'})"
421,0.010571142284569138,frozenset({'OVEN MITT APPLES DESIGN'})
1727,0.010571142284569138,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
1675,0.010571142284569138,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG CARS BLUE'})"
197,0.010571142284569138,frozenset({'EMBOSSED GLASS TEALIGHT HOLDER'})
1673,0.010571142284569138,"frozenset({'JUMBO BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})"
1317,0.010571142284569138,"frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
1134,0.010571142284569138,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'LUNCH BAG  BLACK SKULL.'})"
1327,0.010571142284569138,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
1057,0.010571142284569138,"frozenset({'NATURAL SLATE HEART CHALKBOARD ', 'HEART OF WICKER LARGE'})"
1362,0.010571142284569138,"frozenset({'PACK OF 72 SKULL CAKE CASES', 'LUNCH BAG  BLACK SKULL.'})"
845,0.010571142284569138,"frozenset({'PARTY BUNTING', 'ALARM CLOCK BAKELIKE GREEN'})"
79,0.010571142284569138,frozenset({'BOHEMIAN COLLAGE STATIONERY SET'})
952,0.010571142284569138,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'CLOTHES PEGS RETROSPOT PACK 24 '})"
1781,0.010571142284569138,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SPACEBOY DESIGN', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
981,0.010571142284569138,"frozenset({'JUMBO STORAGE BAG SKULLS', 'DOTCOM POSTAGE'})"
1613,0.010571142284569138,"frozenset({'SET OF 3 WOODEN HEART DECORATIONS', 'SET OF 3 WOODEN TREE DECORATIONS'})"
976,0.010571142284569138,"frozenset({'DOTCOM POSTAGE', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
1538,0.010571142284569138,"frozenset({'PLASTERS IN TIN SKULLS', 'PLASTERS IN TIN SPACEBOY'})"
953,0.010571142284569138,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'CLOTHES PEGS RETROSPOT PACK 24 '})"
412,0.010571142284569138,frozenset({'MONSTERS STENCIL CRAFT'})
1554,0.010571142284569138,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'ROSES REGENCY TEACUP AND SAUCER '})"
815,0.010521042084168337,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', '6 RIBBONS RUSTIC CHARM'})"
357,0.010521042084168337,"frozenset({'KEY FOB , FRONT  DOOR '})"
1747,0.010521042084168337,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG OWLS'})"
1070,0.010521042084168337,"frozenset({'HERB MARKER BASIL', 'HERB MARKER THYME'})"
960,0.010521042084168337,"frozenset({'LUNCH BAG RED RETROSPOT', 'DOLLY GIRL LUNCH BOX'})"
82,0.010521042084168337,frozenset({'BOX OF 6 ASSORTED COLOUR TEASPOONS'})
1667,0.010521042084168337,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG CARS BLUE', 'CHARLOTTE BAG PINK POLKADOT'})"
1658,0.010521042084168337,"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG APPLES DESIGN', 'CHARLOTTE BAG SUKI DESIGN'})"
916,0.010521042084168337,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'DOTCOM POSTAGE'})"
987,0.010521042084168337,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'DOTCOM POSTAGE'})"
1467,0.010521042084168337,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'LUNCH BAG WOODLAND'})"
61,0.010521042084168337,frozenset({'BELLE JARDINIERE CUSHION COVER'})
1152,0.010521042084168337,"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO BAG ALPHABET'})"
330,0.010521042084168337,frozenset({'JINGLE BELL HEART ANTIQUE SILVER'})
1687,0.010470941883767536,"frozenset({'JAM MAKING SET PRINTED', 'SUKI  SHOULDER BAG', 'DOTCOM POSTAGE'})"
1288,0.010470941883767536,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG STRAWBERRY'})"
1250,0.010470941883767536,"frozenset({'JUMBO BAG RED RETROSPOT', ""PAPER CHAIN KIT 50'S CHRISTMAS ""})"
559,0.010470941883767536,frozenset({'REGENCY SUGAR TONGS'})
255,0.010470941883767536,frozenset({'GLASS APOTHECARY BOTTLE ELIXIR'})
1864,0.010470941883767536,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG SPACEBOY DESIGN '})"
144,0.010470941883767536,frozenset({'CHRISTMAS LIGHTS 10 VINTAGE BAUBLES'})
1506,0.010470941883767536,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'SET/5 RED RETROSPOT LID GLASS BOWLS'})"
1439,0.010470941883767536,"frozenset({'LUNCH BAG RED RETROSPOT', 'SET/5 RED RETROSPOT LID GLASS BOWLS'})"
1709,0.010470941883767536,"frozenset({'JAM MAKING SET WITH JARS', 'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER '})"
288,0.010470941883767536,frozenset({'HEADS AND TAILS SPORTING FUN'})
994,0.010470941883767536,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'DOTCOM POSTAGE'})"
1679,0.010470941883767536,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES', 'CHARLOTTE BAG SUKI DESIGN'})"
902,0.010470941883767536,"frozenset({'LUNCH BAG APPLE DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})"
1344,0.010470941883767536,"frozenset({'KEY FOB , SHED', 'KEY FOB , BACK DOOR '})"
1418,0.010470941883767536,"frozenset({'LUNCH BAG PINK POLKADOT', 'PARTY BUNTING'})"
1644,0.010470941883767536,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'ZINC METAL HEART DECORATION'})"
1417,0.010470941883767536,"frozenset({'LUNCH BAG PINK POLKADOT', 'PACK OF 72 RETROSPOT CAKE CASES'})"
1107,0.010470941883767536,"frozenset({'LUNCH BAG RED RETROSPOT', 'JAM MAKING SET WITH JARS'})"
1572,0.010470941883767536,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'WOODLAND CHARLOTTE BAG'})"
1324,0.010470941883767536,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
300,0.010470941883767536,frozenset({'HERB MARKER CHIVES '})
876,0.010420841683366733,"frozenset({'BLUE SPOT CERAMIC DRAWER KNOB', 'RED STRIPE CERAMIC DRAWER KNOB'})"
820,0.010420841683366733,"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', '60 CAKE CASES DOLLY GIRL DESIGN'})"
826,0.010420841683366733,"frozenset({'JUMBO BAG RED RETROSPOT', '60 TEATIME FAIRY CAKE CASES'})"
1579,0.010420841683366733,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'REGENCY CAKESTAND 3 TIER'})"
1858,0.010420841683366733,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG CARS BLUE'})"
1145,0.010420841683366733,"frozenset({'JUMBO BAG ALPHABET', 'JUMBO BAG PINK VINTAGE PAISLEY'})"
1046,0.010420841683366733,"frozenset({'HAND WARMER OWL DESIGN', 'HAND WARMER RED RETROSPOT'})"
873,0.010420841683366733,"frozenset({'BLUE POLKADOT CUP', 'PINK  POLKADOT CUP'})"
1067,0.010420841683366733,"frozenset({'HERB MARKER MINT', 'HERB MARKER BASIL'})"
872,0.010420841683366733,"frozenset({'BLUE POLKADOT BOWL', 'PINK POLKADOT BOWL'})"
1096,0.010420841683366733,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'JAM MAKING SET PRINTED'})"
1620,0.010420841683366733,"frozenset({'SET OF 60 PANTRY DESIGN CAKE CASES ', 'SET OF 60 I LOVE LONDON CAKE CASES '})"
1494,0.010420841683366733,"frozenset({'PACK OF 72 SKULL CAKE CASES', 'PACK OF 60 SPACEBOY CAKE CASES'})"
202,0.010420841683366733,frozenset({'ENAMEL WASH BOWL CREAM'})
1188,0.010420841683366733,"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO BAG OWLS'})"
1284,0.010420841683366733,"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO BAG SPACEBOY DESIGN'})"
897,0.010420841683366733,"frozenset({'CHARLOTTE BAG VINTAGE ALPHABET ', 'CHARLOTTE BAG PINK POLKADOT'})"
750,0.010420841683366733,frozenset({'UNION STRIPE WITH FRINGE  HAMMOCK'})
497,0.010420841683366733,frozenset({'PLAYING CARDS JUBILEE UNION JACK'})
977,0.010420841683366733,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'DOTCOM POSTAGE'})"
620,0.010420841683366733,frozenset({'SET OF 2 WOODEN MARKET CRATES'})
1706,0.010420841683366733,"frozenset({'JUMBO STORAGE BAG SUKI', 'RECYCLING BAG RETROSPOT ', 'DOTCOM POSTAGE'})"
238,0.010420841683366733,frozenset({'FRYING PAN UNION FLAG'})
1653,0.010420841683366733,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE ORANGE', 'ALARM CLOCK BAKELIKE GREEN'})"
702,0.010420841683366733,frozenset({'SPACEBOY GIFT WRAP'})
1334,0.010420841683366733,"frozenset({'JUMBO STORAGE BAG SUKI', 'LUNCH BAG SPACEBOY DESIGN '})"
1774,0.010420841683366733,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK VINTAGE PAISLEY'})"
1839,0.010370741482965932,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SUKI DESIGN '})"
1429,0.010370741482965932,"frozenset({'LUNCH BAG RED RETROSPOT', 'PACK OF 72 SKULL CAKE CASES'})"
1285,0.010370741482965932,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG STRAWBERRY'})"
1342,0.010370741482965932,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'JUMBO STORAGE BAG SUKI'})"
1559,0.010370741482965932,"frozenset({'SUKI  SHOULDER BAG', 'RECYCLING BAG RETROSPOT '})"
1879,0.010370741482965932,"frozenset({'REGENCY TEA PLATE ROSES ', 'REGENCY TEA PLATE GREEN ', 'ROSES REGENCY TEACUP AND SAUCER '})"
1836,0.010370741482965932,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN '})"
1722,0.010370741482965932,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG APPLES', 'JUMBO  BAG BAROQUE BLACK WHITE'})"
1899,0.010370741482965932,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.'})"
80,0.010370741482965932,frozenset({'BOTTLE BAG RETROSPOT '})
1136,0.010370741482965932,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'RECYCLING BAG RETROSPOT '})"
812,0.010370741482965932,"frozenset({'6 RIBBONS RUSTIC CHARM', 'JAM MAKING SET WITH JARS'})"
1618,0.010370741482965932,"frozenset({'SET OF 6 TEA TIME BAKING CASES', 'SET OF 6 SNACK LOAF BAKING CASES'})"
964,0.010370741482965932,"frozenset({'JUMBO BAG RED RETROSPOT', 'DOORMAT RED RETROSPOT'})"
1378,0.010370741482965932,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG DOILEY PATTERN '})"
397,0.01032064128256513,frozenset({'MAKE YOUR OWN FLOWERPOWER CARD KIT'})
1000,0.01032064128256513,"frozenset({'DOTCOM POSTAGE', 'SET OF 72 PINK HEART PAPER DOILIES'})"
999,0.01032064128256513,"frozenset({'DOTCOM POSTAGE', 'SET OF 4 PANTRY JELLY MOULDS'})"
930,0.01032064128256513,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'CHARLOTTE BAG SUKI DESIGN'})"
1023,0.01032064128256513,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'GIN + TONIC DIET METAL SIGN'})"
938,0.01032064128256513,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG VINTAGE ALPHABET '})"
402,0.01032064128256513,frozenset({'METAL SIGN DROP YOUR PANTS'})
230,0.01032064128256513,frozenset({'FLUTED ANTIQUE CANDLE HOLDER'})
1892,0.01032064128256513,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT'})"
1501,0.01032064128256513,"frozenset({'SET OF 3 BUTTERFLY COOKIE CUTTERS', 'PACK OF 72 RETROSPOT CAKE CASES'})"
188,0.01032064128256513,frozenset({'DOORMAT UNION JACK GUNS AND ROSES'})
1619,0.01032064128256513,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'SET OF 6 SPICE TINS PANTRY DESIGN'})"
1216,0.01032064128256513,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO BAG PINK VINTAGE PAISLEY'})"
1073,0.01032064128256513,"frozenset({'HERB MARKER MINT', 'HERB MARKER THYME'})"
1301,0.01032064128256513,"frozenset({'JUMBO BAG VINTAGE LEAF', 'LUNCH BAG  BLACK SKULL.'})"
1641,0.01032064128256513,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOOD BLACK BOARD ANT WHITE FINISH'})"
1721,0.01032064128256513,"frozenset({'JAM MAKING SET PRINTED', 'JAM MAKING SET WITH JARS', 'SET OF 3 CAKE TINS PANTRY DESIGN '})"
1726,0.01032064128256513,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK VINTAGE PAISLEY'})"
1109,0.01032064128256513,"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'JAM MAKING SET WITH JARS'})"
60,0.01032064128256513,frozenset({'BEADED CRYSTAL HEART PINK ON STICK'})
1573,0.01032064128256513,"frozenset({'REGENCY TEA PLATE ROSES ', 'REGENCY CAKESTAND 3 TIER'})"
1735,0.01032064128256513,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG ALPHABET'})"
875,0.01032064128256513,"frozenset({'BLUE SPOT CERAMIC DRAWER KNOB', 'RED SPOT CERAMIC DRAWER KNOB'})"
1655,0.01032064128256513,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE IVORY', 'ALARM CLOCK BAKELIKE PINK'})"
1492,0.01032064128256513,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'PACK OF 60 PINK PAISLEY CAKE CASES'})"
1475,0.010270541082164329,"frozenset({'NATURAL SLATE HEART CHALKBOARD ', 'NATURAL SLATE CHALKBOARD LARGE '})"
1746,0.010270541082164329,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG APPLES', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
1499,0.010270541082164329,"frozenset({'RED RETROSPOT OVEN GLOVE ', 'PACK OF 72 RETROSPOT CAKE CASES'})"
263,0.010270541082164329,frozenset({'GOLD MINI TAPE MEASURE '})
1414,0.010270541082164329,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG VINTAGE DOILY '})"
1834,0.010270541082164329,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG SUKI DESIGN '})"
265,0.010270541082164329,frozenset({'GREEN POLKADOT BOWL'})
1900,0.010270541082164329,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.'})"
934,0.010270541082164329,"frozenset({'SUKI  SHOULDER BAG', 'CHARLOTTE BAG SUKI DESIGN'})"
519,0.010270541082164329,frozenset({'RECYCLED ACAPULCO MAT GREEN'})
1515,0.010270541082164329,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', ""PAPER CHAIN KIT 50'S CHRISTMAS ""})"
1842,0.010270541082164329,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG VINTAGE LEAF DESIGN'})"
645,0.010270541082164329,frozenset({'SET OF 5 MINI GROCERY MAGNETS'})
